clusterId,CP01,CP02,CP03,CP04,CP05,CP06,CP07,CP08,CP09,CP10,CP11,CP12
0,0.9574324324324324,1.2162837837837834,1.2321328828828828,0.42280180180180177,1.2727477477477476,2.153637387387387,0.6156238738738741,1.3093716216216207,1.17027027027027,2.5891328828828817,2.206981981981982,1.3452702702702701
1,-1.5613030303030306,-1.6968181818181818,-0.8703151515151515,-0.7474351515151513,-0.8964484848484848,-0.9855212121212122,-0.58806303030303,-0.28138909090909087,-0.6890242424242425,-1.377109090909091,-0.8149090909090907,-1.3276606060606062
2,6.880935672514619,2.2730994152046784,3.665894736842104,10.991988304093567,4.954415204678363,4.989239766081871,4.398888888888888,2.991812865497076,4.5779239766081865,3.2953216374269,8.554619883040935,6.325818713450293
